,N,dovar,obsvar,seed,exovarsize,method,time,query_time,lowerbound0,upperbound0,lowerbound1,upperbound1
148,7,0,-1,12340,6,CCVE,2305.6009999999997,2198.0233999999996,0.10430649623029449,0.15010962707972791,0.049890372920272076,0.0956935037697055
149,7,0,-1,12340,6,CCALPeps,1657.0542,1652.7012,0.10432367157752438,0.1500520059435491,0.049947994056450916,0.09567632842247561
150,8,0,-1,1234,6,CVE,4.2786,3.7588,0.12562995276505037,0.12562995276505037,0.0743700472349496,0.0743700472349496
151,8,0,-1,1234,6,CCVE,130.85340000000002,34.8682,0.1256299527650504,0.1256299527650504,0.07437004723494961,0.07437004723494961
152,8,0,-1,1234,6,CCALPeps,1305.1572,1300.9262,0.12561438679162193,0.12562207407736806,0.07437792592263195,0.07438561320837807
153,8,0,-1,2468,6,CVE,4.8004,4.266,0.08419720808871495,0.08419720808871495,0.11580279191128506,0.11580279191128506
154,8,0,-1,2468,6,CCVE,145.0822,35.821,0.08419720808871495,0.08419720808871495,0.11580279191128506,0.11580279191128506
155,8,0,-1,2468,6,CCALPeps,1436.6298,1432.8292000000001,0.08418548343881577,0.08418755417763488,0.11581244582236513,0.11581451656118422
156,8,0,-1,3702,6,CVE,4.5724,3.9706,0.0401100358087525,0.0401100358087525,0.1598899641912475,0.1598899641912475
157,8,0,-1,3702,6,CCVE,,,,,,
158,8,0,-1,3702,6,CCALPeps,1492.6208,1488.3376,0.0399966118171409,0.04371272033141939,0.15628727966858064,0.1600033881828591
159,8,0,-1,4936,6,CVE,4.1684,3.6344000000000003,0.1390674,0.1390674,0.0609326,0.0609326
160,8,0,-1,4936,6,CCVE,139.858,32.9118,0.1390674,0.1390674,0.06093260000000002,0.06093260000000002
161,8,0,-1,4936,6,CCALPeps,1519.0520000000001,1514.8138,0.13904547559662367,0.13904736622110522,0.060952633778894774,0.06095452440337632
162,8,0,-1,6170,6,CVE,5.061400000000001,4.4344,0.19268256602410966,0.19268256602410966,0.007317433975890357,0.007317433975890357
163,8,0,-1,6170,6,CCVE,136.08740000000003,35.62779999999999,0.19268256602410966,0.19268256602410966,0.007317433975890355,0.007317433975890355
164,8,0,-1,6170,6,CCALPeps,1487.2602000000002,1482.8816,0.1926640649481589,0.19266430663642015,0.007335693363579849,0.007335935051841091
165,8,0,-1,7404,6,CVE,4.6422,4.0172,0.18787314800068616,0.18787314800068616,0.012126851999313834,0.012126851999313834
166,8,0,-1,7404,6,CCVE,,,,,,
167,8,0,-1,7404,6,CCALPeps,1076.7228,1072.6442,0.18764948223686057,0.18789405504417445,0.01210594495582556,0.012350517763139415
168,8,0,-1,8638,6,CVE,4.699,4.0486,0.06386,0.06386,0.13613999999999998,0.13613999999999998
169,8,0,-1,8638,6,CCVE,135.4132,29.444,0.06386,0.06386,0.13613999999999998,0.13613999999999998
170,8,0,-1,8638,6,CCALPeps,1485.7890000000002,1481.8964,0.06386405139032504,0.06386531069574222,0.1361346893042578,0.13613594860967498
171,8,0,-1,9872,6,CVE,4.5382,3.9361999999999995,0.15269445212240867,0.15269445212240867,0.04730554787759132,0.04730554787759132
172,8,0,-1,9872,6,CCVE,135.66500000000002,32.4336,0.14937848963474826,0.15411854886475812,0.045881451135241856,0.05062151036525173
173,8,0,-1,9872,6,CCALPeps,1367.7810000000002,1361.2786,0.150341432531208,0.1531020874054802,0.04689791259451981,0.049658567468792006
174,8,0,-1,11106,6,CVE,4.3326,3.7815999999999996,0.12780498753808472,0.12780498753808472,0.07219501246191527,0.07219501246191527
175,8,0,-1,11106,6,CCVE,191.64399999999998,83.0416,0.12322959346958062,0.15274436710056982,0.04725563289943016,0.07677040653041939
176,8,0,-1,11106,6,CCALPeps,1660.6642,1656.3200000000002,0.12754313606798623,0.14858571506675078,0.05141428493324922,0.07245686393201378
177,8,0,-1,12340,6,CVE,4.322800000000001,3.8158000000000003,0.05326946542404545,0.05326946542404545,0.14673053457595456,0.14673053457595456
178,8,0,-1,12340,6,CCVE,168.1058,53.0138,0.05212085204260081,0.05569106006585063,0.14430893993414934,0.14787914795739918
179,8,0,-1,12340,6,CCALPeps,1647.1002,1642.8260000000002,0.05213341839319703,0.055698812388645394,0.1443011876113546,0.14786658160680297
180,9,0,-1,1234,6,CVE,6.1617999999999995,5.523,0.12582546134646827,0.12582546134646827,0.07417453865353174,0.07417453865353174
181,9,0,-1,1234,6,CCVE,220.3708,103.14360000000002,0.12582546134646827,0.12582546134646827,0.07417453865353177,0.07417453865353177
182,9,0,-1,1234,6,CCALPeps,1929.9518000000003,1925.6024000000002,0.12580684417019308,0.12581195500978198,0.07418804499021803,0.07419315582980693
183,9,0,-1,2468,6,CVE,6.6495999999999995,6.138599999999999,0.06829926650845303,0.06829926650845303,0.13170073349154698,0.13170073349154698
184,9,0,-1,2468,6,CCVE,224.84500000000003,96.8094,0.06829926650845303,0.06829926650845303,0.13170073349154698,0.13170073349154698
185,9,0,-1,2468,6,CCALPeps,1993.8136000000002,1989.5938,0.06828908299692102,0.068292197720577,0.131707802279423,0.13171091700307896
186,9,0,-1,3702,6,CVE,6.3638,5.8146,0.04070869365601168,0.04070869365601168,0.1592913063439883,0.1592913063439883
187,9,0,-1,3702,6,CCVE,,,,,,
188,9,0,-1,3702,6,CCALPeps,2108.2054000000003,2103.8376,0.04059411135041199,0.044337939223000125,0.15566206077699987,0.159405888649588
189,9,0,-1,4936,6,CVE,6.8202,6.2092,0.1390674,0.1390674,0.06093259999999999,0.06093259999999999
190,9,0,-1,4936,6,CCVE,226.75560000000002,101.82059999999998,0.1390674,0.1390674,0.0609326,0.0609326
191,9,0,-1,4936,6,CCALPeps,2263.8632,2258.9842,0.13904547559662367,0.13904736622110528,0.06095263377889474,0.06095452440337632
192,9,0,-1,6170,6,CVE,6.953599999999999,6.3122,0.19260424278764976,0.19260424278764976,0.007395757212350247,0.007395757212350247
193,9,0,-1,6170,6,CCVE,236.74359999999996,111.848,0.19260424278764976,0.19260424278764976,0.007395757212350243,0.007395757212350243
194,9,0,-1,6170,6,CCALPeps,2330.6341999999995,2326.1218,0.19258540835734123,0.19258573834120288,0.007414261658797128,0.0074145916426587855
195,9,0,-1,7404,6,CVE,6.9292,6.3576,0.18814844656545932,0.18814844656545932,0.011851553434540687,0.011851553434540687
196,9,0,-1,7404,6,CCVE,,,,,,
197,9,0,-1,7404,6,CCALPeps,1755.0010000000002,1750.7706000000003,0.187917418498906,0.18817250401462732,0.011827495985372695,0.012082581501094003
198,9,0,-1,8638,6,CVE,6.6292,6.037000000000001,0.06385999999999999,0.06385999999999999,0.13613999999999998,0.13613999999999998
199,9,0,-1,8638,6,CCVE,229.23819999999995,106.01979999999999,0.06386,0.06386,0.13614,0.13614
200,9,0,-1,8638,6,CCALPeps,2297.8012000000003,2293.4957999999997,0.06386405139032504,0.0638653106957422,0.13613468930425782,0.13613594860967498
201,9,0,-1,9872,6,CVE,6.677200000000001,6.066000000000001,0.15283247742517442,0.15283247742517442,0.04716752257482561,0.04716752257482561
202,9,0,-1,9872,6,CCVE,279.3286,153.15220000000002,0.1495041131764051,0.1542619003157117,0.04573809968428831,0.050495886823594904
203,9,0,-1,9872,6,CCALPeps,2052.173,2046.8043999999998,0.1504708656786395,0.15324186208668494,0.046758137913315054,0.049529134321360524
204,9,0,-1,11106,6,CVE,7.212400000000001,6.6012,0.12631617637814535,0.12631617637814535,0.07368382362185463,0.07368382362185463
205,9,0,-1,11106,6,CCVE,194232.3966,194112.43839999998,0.12183247356002014,0.1512246838427484,0.04877531615725163,0.07816752643997986
206,9,0,-1,11106,6,CCALPeps,2147.8913999999995,2143.0998,0.12605835390946343,0.14706156315345864,0.052938436846541356,0.07394164609053658
207,9,0,-1,12340,6,CVE,6.3580000000000005,5.72,0.05277505120143272,0.05277505120143272,0.1472249487985673,0.1472249487985673
208,9,0,-1,12340,6,CCVE,inf,inf,,,,
209,9,0,-1,12340,6,CCALPeps,2319.0216,2314.2622,0.05160017022941706,0.05529962359111109,0.14470037640888891,0.14839982977058294
210,10,0,-1,1234,6,CVE,8.725,8.157399999999999,0.03316982494881547,0.03316982494881547,0.16683017505118453,0.16683017505118453
211,10,0,-1,1234,6,CCVE,249.88619999999997,136.6196,0.03316982494881544,0.03316982494881544,0.1668301750511845,0.1668301750511845
212,10,0,-1,1234,6,CCALPeps,1909.0488,1904.5282,0.033136774500732796,0.03314630626980527,0.1668536937301947,0.1668632254992672
213,10,0,-1,2468,6,CVE,9.4802,8.888200000000001,0.05203999999999999,0.05203999999999999,0.14796,0.14796
214,10,0,-1,2468,6,CCVE,258.8494,133.865,0.05203999999999999,0.05203999999999999,0.14796,0.14796
215,10,0,-1,2468,6,CCALPeps,2433.8954000000003,2429.5368000000003,0.05206757942876785,0.05207000683716171,0.1479299931628383,0.14793242057123215
216,10,0,-1,3702,6,CVE,8.086200000000002,7.5324,0.18025787189117876,0.18025787189117876,0.01974212810882126,0.01974212810882126
217,10,0,-1,3702,6,CCVE,,,,,,
218,10,0,-1,3702,6,CCALPeps,1980.7206,1976.3705999999997,0.17955044774463685,0.18026381674583483,0.019736183254165183,0.02044955225536315
219,10,0,-1,4936,6,CVE,9.7808,9.021,0.15272639999999998,0.15272639999999998,0.04727360000000001,0.04727360000000001
220,10,0,-1,4936,6,CCVE,248.42739999999998,125.48440000000001,0.15272639999999998,0.15272639999999998,0.0472736,0.0472736
221,10,0,-1,4936,6,CCALPeps,2267.1138,2262.1578,0.15269116372722918,0.152693273769716,0.047306726230284,0.04730883627277082
222,10,0,-1,6170,6,CVE,8.3208,7.7696,0.11047352172086604,0.11047352172086604,0.08952647827913397,0.08952647827913397
223,10,0,-1,6170,6,CCVE,257.8112,137.3992,0.11047352172086604,0.11047352172086604,0.08952647827913397,0.08952647827913397
224,10,0,-1,6170,6,CCALPeps,2694.3892,2689.6591999999996,0.11046240647470233,0.11047042506129272,0.08952957493870728,0.08953759352529767
225,10,0,-1,7404,6,CVE,7.400999999999999,6.840000000000001,0.022154655040522844,0.022154655040522844,0.17784534495947718,0.17784534495947718
226,10,0,-1,7404,6,CCVE,,,,,,
227,10,0,-1,7404,6,CCALPeps,1806.9212,1802.1604,0.02217645698115105,0.022212484048173022,0.17778751595182699,0.17782354301884895
228,10,0,-1,8638,6,CVE,9.7206,9.0572,0.05988080000000001,0.05988080000000001,0.1401192,0.1401192
229,10,0,-1,8638,6,CCVE,239.67120000000006,126.27779999999998,0.05988079999999999,0.05988079999999999,0.14011919999999997,0.14011919999999997
230,10,0,-1,8638,6,CCALPeps,2444.2208,2439.949,0.059887162038792276,0.05989750557609469,0.14010249442390532,0.14011283796120771
